engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,1,2,29.800,14.900,12390400,12390400,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,2,2,28.900,14.450,12390400,12390400,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,3,2,29.200,14.600,12390400,12390400,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,4,2,28.600,14.300,12390400,12390400,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,5,2,28.600,14.300,12390400,12390400,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,6,2,28.400,14.200,12390400,12390400,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,7,2,28.800,14.400,12390400,12390400,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,8,2,28.300,14.150,12390400,12390400,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,9,2,28.400,14.200,12390400,12390400,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,10,2,28.600,14.300,12390400,12390400,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,11,2,28.600,14.300,12394496,12394496,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,12,2,28.500,14.250,12394496,12394496,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,13,2,28.600,14.300,12394496,12394496,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,14,2,28.400,14.200,12394496,12394496,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,15,2,28.400,14.200,12394496,12394496,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,16,2,29.300,14.650,12394496,12394496,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,17,2,28.600,14.300,12394496,12394496,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,18,2,28.800,14.400,12394496,12394496,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,19,2,28.100,14.050,12394496,12394496,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,20,2,28.200,14.100,12394496,12394496,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,21,2,28.000,14.000,12394496,12394496,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,22,2,28.200,14.100,12398592,12398592,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,23,2,28.200,14.100,12398592,12398592,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,24,2,54.400,27.200,12398592,12398592,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,25,2,69.200,34.600,12398592,12398592,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,26,2,33.600,16.800,12398592,12398592,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,27,2,30.600,15.300,12398592,12398592,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,28,2,29.100,14.550,12398592,12398592,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,29,2,28.700,14.350,12398592,12398592,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,30,2,28.800,14.400,12398592,12398592,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,31,2,28.800,14.400,12398592,12398592,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,32,2,28.700,14.350,12398592,12398592,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,33,2,28.500,14.250,12398592,12398592,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,34,2,28.600,14.300,12402688,12402688,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,35,2,28.400,14.200,12402688,12402688,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,36,2,29.000,14.500,12402688,12402688,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,37,2,28.300,14.150,12402688,12402688,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,38,2,28.400,14.200,12402688,12402688,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,39,2,28.600,14.300,12402688,12402688,unavailable,14188544
librime-1.17.0,track-a-comparison,luna_pinyin,key_sequence_process_with_context,ni,40,2,28.300,14.150,12402688,12402688,unavailable,14188544
