engine,track,schema_id,workload,input,sample_index,operation_count,process_key_calls,process_key_ns,translator_calls,translator_ns,lookup_views_visited,owned_candidates_materialized,candidates_sorted,candidate_sort_ns,userdb_merge_ns,filter_pipeline_ns,ranker_pipeline_ns,ai_merge_ns,candidates_stored,context_full_snapshot_candidates_cloned,context_page_snapshot_candidates_cloned,abi_get_context_calls,abi_get_context_ns,abi_candidates_exported,abi_free_context_calls,abi_free_context_ns,candidate_request_bounded_calls,candidate_request_unbounded_calls,candidate_request_page_limit_total,candidate_request_surplus_total,bounded_iterator_calls,bounded_iterator_limit_total,bounded_iterator_selected_total,bounded_iterator_full_count_total,full_list_translation_calls,full_list_fallback_count,exact_lookup_calls,exact_lookup_ns,exact_lookup_candidates,prefix_lookup_calls,prefix_lookup_ns,prefix_lookup_candidates,heap_exact_lookup_calls,heap_prefix_lookup_calls,no_marisa_compact_exact_lookup_calls,no_marisa_compact_prefix_lookup_calls,rsmarisa_exact_lookup_calls,rsmarisa_prefix_lookup_calls,abi_c_string_allocations,abi_c_string_bytes
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,9,11,11,20344800,33,20240700,20712,100,90,400,2600,71600,300,2100,90,0,0,1,1800,0,1,400,11,0,55,165,6,120,90,19628,0,5,7032,2920700,8007,16,2525200,12705,0,0,7032,16,0,0,2,24
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,10,11,11,20399500,33,20224300,20712,100,90,300,3300,128800,200,2800,90,0,0,1,4000,0,1,300,11,0,55,165,6,120,90,19628,0,5,7032,3011300,8007,16,2533200,12705,0,0,7032,16,0,0,2,24
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,11,11,11,21228300,33,21116300,20712,100,90,700,3200,77400,300,2200,90,0,0,1,2600,0,1,100,11,0,55,165,6,120,90,19628,0,5,7032,3033800,8007,16,2630900,12705,0,0,7032,16,0,0,2,24
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,12,11,11,20678500,33,20558500,20712,100,90,300,2800,85000,500,2100,90,0,0,1,1900,0,1,500,11,0,55,165,6,120,90,19628,0,5,7032,3098000,8007,16,2625400,12705,0,0,7032,16,0,0,2,24
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,13,11,11,20604700,33,20481700,20712,100,90,500,2800,86000,400,2700,90,0,0,1,2200,0,1,200,11,0,55,165,6,120,90,19628,0,5,7032,3029200,8007,16,2612800,12705,0,0,7032,16,0,0,2,24
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,14,11,11,20728400,33,20608100,20712,100,90,200,2700,83700,200,2400,90,0,0,1,2200,0,1,100,11,0,55,165,6,120,90,19628,0,5,7032,3077500,8007,16,2627300,12705,0,0,7032,16,0,0,2,24
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,15,11,11,20533400,33,20428400,20712,100,90,500,2700,70600,300,2000,90,0,0,1,2000,0,1,300,11,0,55,165,6,120,90,19628,0,5,7032,3026400,8007,16,2554400,12705,0,0,7032,16,0,0,2,24
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,16,11,11,20353800,33,20261500,20712,100,90,600,3000,59200,300,2200,90,0,0,1,1800,0,1,200,11,0,55,165,6,120,90,19628,0,5,7032,3016000,8007,16,2518200,12705,0,0,7032,16,0,0,2,24
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,17,11,11,20222600,33,20148000,20712,100,90,400,2700,42700,100,1800,90,0,0,1,2000,0,1,100,11,0,55,165,6,120,90,19628,0,5,7032,3017700,8007,16,2512300,12705,0,0,7032,16,0,0,2,24
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,18,11,11,20208200,33,20110600,20712,100,90,500,2700,63800,400,2100,90,0,0,1,1700,0,1,200,11,0,55,165,6,120,90,19628,0,5,7032,3046200,8007,16,2515200,12705,0,0,7032,16,0,0,2,24
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,19,11,11,20572700,33,20437200,20712,100,90,700,3200,93600,400,2500,90,0,0,1,2200,0,1,100,11,0,55,165,6,120,90,19628,0,5,7032,3040600,8007,16,2639200,12705,0,0,7032,16,0,0,2,24
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,0,22,22,29167700,66,29060800,22076,43,40,1400,5600,51800,600,1200,40,0,0,1,1900,0,1,200,22,0,110,330,3,60,40,22067,0,19,8725,3693100,9643,41,2651600,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,1,22,22,28799100,66,28700700,22076,43,40,800,5700,46600,400,1400,40,0,0,1,2300,0,1,300,22,0,110,330,3,60,40,22067,0,19,8725,3631100,9643,41,2554600,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,2,22,22,28844400,66,28741000,22076,43,40,500,5700,48700,300,2000,40,0,0,1,2100,0,1,300,22,0,110,330,3,60,40,22067,0,19,8725,3646100,9643,41,2552900,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,3,22,22,29250500,66,29135500,22076,43,40,800,6700,54400,700,1300,40,0,0,1,2500,0,1,300,22,0,110,330,3,60,40,22067,0,19,8725,3581500,9643,41,2651600,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,4,22,22,29259000,66,29154400,22076,43,40,600,6600,51000,700,1100,40,0,0,1,2300,0,1,200,22,0,110,330,3,60,40,22067,0,19,8725,3584900,9643,41,2604600,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,5,22,22,29021100,66,28917400,22076,43,40,1200,5800,50700,700,1200,40,0,0,1,2000,0,1,200,22,0,110,330,3,60,40,22067,0,19,8725,3589900,9643,41,2608600,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,6,22,22,28967600,66,28867300,22076,43,40,800,5800,48200,400,1200,40,0,0,1,2400,0,1,300,22,0,110,330,3,60,40,22067,0,19,8725,3574500,9643,41,2549600,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,7,22,22,29036900,66,28933200,22076,43,40,1200,5200,50100,800,1500,40,0,0,1,2100,0,1,500,22,0,110,330,3,60,40,22067,0,19,8725,3601000,9643,41,2544900,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,8,22,22,29458200,66,29348600,22076,43,40,900,5900,54600,600,1000,40,0,0,1,1800,0,1,200,22,0,110,330,3,60,40,22067,0,19,8725,3673700,9643,41,2740100,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,9,22,22,29020200,66,28907000,22076,43,40,700,6200,53200,400,1500,40,0,0,1,2600,0,1,400,22,0,110,330,3,60,40,22067,0,19,8725,3493500,9643,41,2665000,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,10,22,22,28693000,66,28585900,22076,43,40,900,6100,51800,500,900,40,0,0,1,2200,0,1,300,22,0,110,330,3,60,40,22067,0,19,8725,3544400,9643,41,2651500,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,11,22,22,28830600,66,28721300,22076,43,40,800,5600,53000,3100,1300,40,0,0,1,2100,0,1,200,22,0,110,330,3,60,40,22067,0,19,8725,3607000,9643,41,2622600,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,12,22,22,30035400,66,29917600,22076,43,40,900,6300,56300,500,1700,40,0,0,1,2200,0,1,300,22,0,110,330,3,60,40,22067,0,19,8725,3664800,9643,41,2723600,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,13,22,22,30379400,66,30214900,22076,43,40,700,6000,95300,1100,1200,40,0,0,1,4200,0,1,100,22,0,110,330,3,60,40,22067,0,19,8725,3935100,9643,41,3084800,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,14,22,22,30271700,66,30166000,22076,43,40,600,5600,52400,900,1400,40,0,0,1,2600,0,1,200,22,0,110,330,3,60,40,22067,0,19,8725,3731000,9643,41,2750200,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,15,22,22,29654100,66,29543900,22076,43,40,900,5600,55800,400,1400,40,0,0,1,2100,0,1,300,22,0,110,330,3,60,40,22067,0,19,8725,3760400,9643,41,2744000,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,16,22,22,29569700,66,29460100,22076,43,40,900,5900,53500,400,1100,40,0,0,1,2400,0,1,200,22,0,110,330,3,60,40,22067,0,19,8725,3740800,9643,41,2736600,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,17,22,22,29517500,66,29407500,22076,43,40,500,5400,54700,400,1700,40,0,0,1,2100,0,1,300,22,0,110,330,3,60,40,22067,0,19,8725,3707700,9643,41,2723900,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,18,22,22,29201100,66,29091600,22076,43,40,900,5600,54400,600,1000,40,0,0,1,2400,0,1,200,22,0,110,330,3,60,40,22067,0,19,8725,3640100,9643,41,2710700,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,19,22,22,29654400,66,29540200,22076,43,40,800,5700,57400,500,1500,40,0,0,1,2000,0,1,200,22,0,110,330,3,60,40,22067,0,19,8725,3781200,9643,41,2725000,12433,0,0,8725,41,0,0,2,46
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,0,61,61,12203900,183,12007900,11058,61,52,1100,18100,60400,1600,2600,52,0,0,1,2100,0,1,400,61,0,305,915,4,80,52,10840,0,57,4834,2027900,5260,118,1222600,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,1,61,61,11541500,183,11360400,11058,61,52,1600,17500,49700,1300,2600,52,0,0,1,1800,0,1,200,61,0,305,915,4,80,52,10840,0,57,4834,1994100,5260,118,1238400,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,2,61,61,11450700,183,11273800,11058,61,52,2300,16900,48200,1800,2000,52,0,0,1,1900,0,1,200,61,0,305,915,4,80,52,10840,0,57,4834,1989900,5260,118,1219000,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,3,61,61,11443500,183,11272000,11058,61,52,1400,17800,40300,1500,1700,52,0,0,1,2100,0,1,100,61,0,305,915,4,80,52,10840,0,57,4834,1988400,5260,118,1196000,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,4,61,61,11618200,183,11447400,11058,61,52,1600,18000,42400,1500,2500,52,0,0,1,1900,0,1,200,61,0,305,915,4,80,52,10840,0,57,4834,2138300,5260,118,1185900,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,5,61,61,11433800,183,11264900,11058,61,52,1400,17100,41600,1400,2100,52,0,0,1,1800,0,1,200,61,0,305,915,4,80,52,10840,0,57,4834,1966700,5260,118,1191600,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,6,61,61,11500500,183,11330100,11058,61,52,1500,17700,40800,1600,1800,52,0,0,1,2100,0,1,100,61,0,305,915,4,80,52,10840,0,57,4834,2011300,5260,118,1214300,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,7,61,61,11715300,183,11523700,11058,61,52,1800,18100,57400,1300,2900,52,0,0,1,2100,0,1,200,61,0,305,915,4,80,52,10840,0,57,4834,1998600,5260,118,1295100,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,8,61,61,11862100,183,11667100,11058,61,52,1500,17800,58600,1300,3000,52,0,0,1,2800,0,1,200,61,0,305,915,4,80,52,10840,0,57,4834,2006000,5260,118,1318300,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,9,61,61,11800700,183,11619600,11058,61,52,1800,17500,50600,1400,2500,52,0,0,1,1800,0,1,200,61,0,305,915,4,80,52,10840,0,57,4834,2000600,5260,118,1307500,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,10,61,61,11615300,183,11448400,11058,61,52,1300,17400,38300,1400,1900,52,0,0,1,2200,0,1,100,61,0,305,915,4,80,52,10840,0,57,4834,1991900,5260,118,1202300,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,11,61,61,11432600,183,11264800,11058,61,52,1500,17500,39100,1800,2100,52,0,0,1,2100,0,1,400,61,0,305,915,4,80,52,10840,0,57,4834,1977000,5260,118,1189700,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,12,61,61,11435900,183,11273000,11058,61,52,1500,17000,36200,1000,2100,52,0,0,1,2100,0,1,200,61,0,305,915,4,80,52,10840,0,57,4834,1987500,5260,118,1187200,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,13,61,61,12319100,183,12119500,11058,61,52,1600,19100,59900,1400,3000,52,0,0,1,3000,0,1,500,61,0,305,915,4,80,52,10840,0,57,4834,2309800,5260,118,1202300,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,14,61,61,11483100,183,11312100,11058,61,52,1600,17100,41500,1700,2500,52,0,0,1,2200,0,1,100,61,0,305,915,4,80,52,10840,0,57,4834,1980100,5260,118,1203400,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,15,61,61,11478600,183,11309300,11058,61,52,1300,17300,40900,1300,2500,52,0,0,1,1900,0,1,200,61,0,305,915,4,80,52,10840,0,57,4834,2004800,5260,118,1207200,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,16,61,61,11491500,183,11319300,11058,61,52,1900,17800,43700,1400,2700,52,0,0,1,2000,0,1,200,61,0,305,915,4,80,52,10840,0,57,4834,1968600,5260,118,1207500,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,17,61,61,11995500,183,11782600,11058,61,52,2200,20900,63500,800,3000,52,0,0,1,2800,0,1,400,61,0,305,915,4,80,52,10840,0,57,4834,2128700,5260,118,1256300,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,18,61,61,11535200,183,11344700,11058,61,52,1900,17900,58900,1500,2600,52,0,0,1,2400,0,1,400,61,0,305,915,4,80,52,10840,0,57,4834,1983300,5260,118,1257100,5798,0,0,4834,118,0,0,2,124
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,neigojangingkeisatjinggoiziwunciucoenggeoizisyujapsinhojijung,19,61,61,11414500,183,11227400,11058,61,52,1600,18200,54900,1500,2800,52,0,0,1,2500,0,1,500,61,0,305,915,4,80,52,10840,0,57,4834,1923100,5260,118,1213500,5798,0,0,4834,118,0,0,2,124
