engine,track,schema_id,workload,input,sample_index,operation_count,total_us,us_per_operation,before_working_set_bytes,after_ready_working_set_bytes,after_finalize_working_set_bytes,peak_working_set_bytes
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,12,11,20585.200,1871.382,440950784,440950784,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,13,11,20546.900,1867.900,440950784,440950784,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,14,11,20601.000,1872.818,440954880,440958976,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,15,11,20583.500,1871.227,440958976,440958976,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,16,11,20630.500,1875.500,440958976,440958976,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,17,11,20582.300,1871.118,440958976,440958976,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,18,11,20677.000,1879.727,440958976,440958976,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,loengjathau,19,11,20572.100,1870.191,440958976,440958976,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,0,22,28807.500,1309.432,440963072,440963072,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,1,22,28813.000,1309.682,440963072,440963072,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,2,22,29290.800,1331.400,440963072,440963072,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,3,22,34384.300,1562.923,440963072,440963072,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,4,22,29051.600,1320.527,440963072,440963072,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,5,22,28787.500,1308.523,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,6,22,28396.100,1290.732,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,7,22,28192.000,1281.455,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,8,22,28182.600,1281.027,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,9,22,28155.400,1279.791,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,10,22,28152.500,1279.659,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,11,22,28064.000,1275.636,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,12,22,28126.800,1278.491,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,13,22,28126.100,1278.459,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,14,22,28095.800,1277.082,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,15,22,28425.700,1292.077,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,16,22,28093.300,1276.968,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,17,22,28096.200,1277.100,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,18,22,28090.600,1276.845,440967168,440967168,unavailable,504041472
yune,track-b-product,jyut6ping3_mobile,key_sequence_process_with_context,caksijathaacoenggeoizi,19,22,28197.400,1281.700,440967168,440967168,unavailable,504041472
